Filename,PassSequence,OverOz,error
after_cleaned_train/github-v0_1810_quit.ll,"['--globaldce', '--sroa', '--gvn', '--strip-nondebug', '--globalopt', '--indvars']",47.62,
after_cleaned_train/github-v0_18119_main.ll,"['--indvars', '--simple-loop-unswitch', '--loop-interchange', '--constmerge', '--gvn', '--strip-dead-prototypes', '--alignment-from-assumptions', '--inferattrs', '--globaldce', '--instcombine', '--barrier', '--sink', '--libcalls-shrinkwrap', '--inline']",76.0,
after_cleaned_train/github-v0_18120_KeccakP1600times2_ExtractAndAddLanesAll.ll,"['--callsite-splitting', '--called-value-propagation', '--mem2reg', '--lower-constant-intrinsics', '--loop-unroll-and-jam', '--loop-versioning', '--early-cse-memssa', '--loop-rotate', '--jump-threading', '--attributor', '--instnamer', '--inline']",63.04,
after_cleaned_train/github-v0_18142_atoi.ll,"['--constprop', '--early-cse-memssa', '--jump-threading', '--adce', '--scalarizer', '--alignment-from-assumptions', '--sroa', '--strip-debug-declare', '--libcalls-shrinkwrap', '--instsimplify', '--globaldce', '--inline', '--ipconstprop', '--die', '--simplifycfg']",44.44,
after_cleaned_train/github-v0_1815_init_search.ll,"['--aggressive-instcombine', '--instcombine', '--dse', '--newgvn', '--float2int', '--strip-nondebug', '--mergeicmps', '--dce', '--insert-gcov-profiling', '--sroa', '--bdce', '--globalsplit', '--lower-matrix-intrinsics', '--flattencfg', '--simplifycfg']",46.67,
after_cleaned_train/github-v0_18169_mat_add.ll,"['--constprop', '--mergereturn', '--mem2reg', '--early-cse-memssa', '--rewrite-statepoints-for-gc', '--loop-vectorize', '--scalarizer', '--loop-unswitch', '--loop-sink', '--pgo-memop-opt', '--bdce', '--ipconstprop', '--loop-guard-widening', '--die', '--simplifycfg']",62.07,
after_cleaned_train/github-v0_18169_mat_add_scal_mult.ll,"['--forceattrs', '--newgvn', '--loop-versioning', '--globalopt', '--reg2mem', '--sroa', '--gvn', '--loop-simplifycfg', '--redundant-dbg-inst-elim', '--globaldce', '--partial-inliner', '--loop-load-elim', '--ipconstprop', '--simplifycfg']",62.9,
after_cleaned_train/github-v0_18169_mat_print.ll,"['--aggressive-instcombine', '--separate-const-offset-from-gep', '--globalopt', '--attributor', '--hotcoldsplit', '--scalarizer', '--loop-reroll', '--loop-simplifycfg', '--sroa', '--loop-sink', '--gvn-hoist', '--dce', '--add-discriminators', '--simplifycfg']",57.78,
after_cleaned_train/github-v0_18169_mat_scal_mult.ll,"['--inferattrs', '--coro-early', '--mem2reg', '--strip', '--load-store-vectorizer', '--globalopt', '--loop-unroll-and-jam', '--newgvn', '--float2int', '--gvn-hoist', '--scalarizer', '--strip-dead-prototypes', '--globalsplit', '--simplifycfg']",62.96,
after_cleaned_train/github-v0_18169_mat_sub.ll,"['--early-cse-memssa', '--loop-deletion', '--loop-reroll', '--gvn-hoist', '--hotcoldsplit', '--loop-vectorize', '--canonicalize-aliases', '--loop-simplifycfg', '--partial-inliner', '--alignment-from-assumptions', '--strip-dead-prototypes', '--sroa', '--name-anon-globals', '--simplifycfg']",62.07,
after_cleaned_train/github-v0_18169_mat_transpose.ll,"['--tailcallelim', '--consthoist', '--cross-dso-cfi', '--mem2reg', '--nary-reassociate', '--globalopt', '--early-cse-memssa', '--hotcoldsplit', '--loop-fusion', '--loop-versioning-licm', '--strip-nondebug', '--instsimplify', '--simplifycfg', '--slsr', '--add-discriminators']",61.4,
after_cleaned_train/github-v0_18176_mpu9250_set_default_config.ll,"['--inferattrs', '--mem2reg', '--load-store-vectorizer', '--constmerge', '--loop-vectorize', '--loop-reroll', '--slp-vectorizer', '--indvars', '--rpo-functionattrs', '--reassociate', '--pgo-memop-opt', '--bdce']",66.67,
after_cleaned_train/github-v0_18190_HandleStdInterfaceReq.ll,"['--partially-inline-libcalls', '--inferattrs', '--cross-dso-cfi', '--mem2reg', '--instcombine', '--lcssa', '--separate-const-offset-from-gep', '--sink', '--jump-threading', '--indvars', '--alignment-from-assumptions', '--gvn', '--sancov', '--globaldce', '--add-discriminators']",61.22,
after_cleaned_train/github-v0_18190_USBHandleStandardRequest.ll,"['--loop-unroll', '--lower-guard-intrinsic', '--prune-eh', '--mem2reg', '--instcombine', '--break-crit-edges', '--jump-threading', '--loop-vectorize', '--scalarizer', '--loop-unswitch', '--alignment-from-assumptions', '--coro-cleanup']",65.71,
after_cleaned_train/github-v0_18204_sinkPutbuf.ll,"['--called-value-propagation', '--strip', '--mem2reg', '--gvn-hoist', '--loop-simplifycfg', '--strip-nondebug', '--gvn', '--sancov', '--div-rem-pairs', '--pgo-memop-opt', '--loop-load-elim', '--loop-data-prefetch', '--simplifycfg']",69.44,
after_cleaned_train/github-v0_18204_sourceGetbuf.ll,"['--coro-early', '--sccp', '--mem2reg', '--loop-rotate', '--jump-threading', '--early-cse-memssa', '--hotcoldsplit', '--loop-reroll', '--always-inline', '--scalarizer', '--redundant-dbg-inst-elim', '--slp-vectorizer', '--deadargelim', '--instnamer', '--add-discriminators']",63.41,
after_cleaned_train/github-v0_18239_main.ll,"['--prune-eh', '--instcombine', '--load-store-vectorizer', '--nary-reassociate', '--globalopt', '--loop-rotate', '--loop-versioning', '--adce', '--mergeicmps', '--gvn', '--inline', '--loop-interchange']",42.86,
after_cleaned_train/github-v0_18239_print_list.ll,"['--guard-widening', '--lower-guard-intrinsic', '--forceattrs', '--aggressive-instcombine', '--load-store-vectorizer', '--attributor', '--licm', '--jump-threading', '--slp-vectorizer', '--gvn-hoist', '--reg2mem', '--gvn', '--sroa', '--flattencfg']",40.0,
after_cleaned_train/github-v0_1825_dequeue.ll,"['--elim-avail-extern', '--rpo-functionattrs', '--newgvn', '--reassociate', '--loop-fusion', '--mem2reg', '--tailcallelim', '--insert-gcov-profiling', '--argpromotion', '--loop-instsimplify', '--alignment-from-assumptions', '--slsr']",36.84,
after_cleaned_train/github-v0_1825_print_path.ll,"['--early-cse', '--mem2reg', '--instcombine', '--dse', '--loop-unroll-and-jam', '--sink', '--gvn-hoist', '--deadargelim', '--irce', '--alignment-from-assumptions', '--gvn', '--reassociate', '--name-anon-globals', '--die', '--simplifycfg']",57.69,
after_cleaned_train/github-v0_18267_buy_acres.ll,"['--sink', '--instcombine', '--early-cse-memssa', '--sancov', '--loop-vectorize', '-loop-reduce', '--loop-interchange', '--jump-threading', '--ipsccp', '--deadargelim', '--mergefunc', '--simplifycfg', '--sroa']",57.45,
after_cleaned_train/github-v0_18267_plant_seed.ll,"['--mem2reg', '--instcombine', '--gvn', '--pgo-memop-opt', '--simplifycfg']",60.0,
after_cleaned_train/github-v0_18267_sell_acres.ll,"['--loop-unroll', '--ee-instrument', '--instcombine', '--mergefunc', '--gvn-hoist', '--alignment-from-assumptions', '--sroa', '--gvn', '--name-anon-globals', '--instsimplify', '--simplifycfg']",61.9,
after_cleaned_train/github-v0_18295_memcmp.ll,"['--guard-widening', '--mem2reg', '--instcombine', '--lcssa', '--dse', '--newgvn', '--jump-threading', '--gvn-hoist', '--partial-inliner', '--canonicalize-aliases', '--loop-data-prefetch', '--simplifycfg']",59.62,
after_cleaned_train/github-v0_18305_add_sig.ll,"['--ipsccp', '--forceattrs', '--mem2reg', '--memcpyopt', '--loop-deletion', '--loop-fusion', '--slp-vectorizer', '--deadargelim', '--rpo-functionattrs', '--instnamer', '--instsimplify', '--loop-distribute', '--simplifycfg']",55.26,
after_cleaned_train/github-v0_18305_handler.ll,"['--early-cse', '--dce', '--strip-nondebug', '--gvn', '--loop-unswitch', '--loop-simplify', '--lower-expect', '--instcombine', '--inject-tli-mappings', '--sccp', '--jump-threading']",41.94,
after_cleaned_train/github-v0_18305_strm_signal.ll,"['--mem2reg', '--mergefunc', '--globalopt', '--coro-elide', '--jump-threading', '--loop-vectorize', '--loop-reroll', '--loop-idiom', '--gvn', '--canonicalize-aliases', '--loop-sink', '--strip-debug-declare', '--mergeicmps', '--bdce', '--simplifycfg']",66.67,
after_cleaned_train/github-v0_18347_ditherbw.ll,"['--callsite-splitting', '--constprop', '--prune-eh', '--lower-expect', '--instcombine', '--globalopt', '--loweratomic', '--float2int', '--argpromotion', '--deadargelim', '--alignment-from-assumptions', '--coro-cleanup', '--sroa', '--gvn', '--simplifycfg']",70.0,
after_cleaned_train/github-v0_1834_DumpByte.ll,"['--irce', '--strip-debug-declare', '--loop-versioning-licm', '--sink', '--div-rem-pairs', '--instsimplify', '--pgo-memop-opt', '--instnamer', '--ipconstprop', '--scalarizer', '--loop-idiom', '--speculative-execution', '--ipsccp', '--sroa']",54.55,
after_cleaned_train/github-v0_1834_DumpInt.ll,"['--strip', '--instcombine', '--loop-guard-widening', '--inline', '--lower-guard-intrinsic', '--early-cse', '--always-inline']",66.67,
after_cleaned_train/github-v0_1834_DumpInteger.ll,"['--coro-elide', '--load-store-vectorizer', '--slsr', '--elim-avail-extern', '--mem2reg', '--cross-dso-cfi', '--loweratomic', '--lower-guard-intrinsic', '--lower-widenable-condition', '--loop-idiom', '--infer-address-spaces']",37.5,
after_cleaned_train/github-v0_1834_DumpNumber.ll,"['--always-inline', '--newgvn', '--loop-sink', '--elim-avail-extern', '--aggressive-instcombine', '--lcssa', '--sroa', '--lower-guard-intrinsic', '--instsimplify', '--lower-widenable-condition', '--loop-simplify', '--correlated-propagation', '--float2int', '--coro-cleanup']",37.5,
after_cleaned_train/github-v0_18351_bit32on3.ll,"['--loop-instsimplify', '--lowerswitch', '--constmerge', '--break-crit-edges', '--lowerinvoke', '--sink', '--early-cse-memssa', '--loop-reroll', '--adce', '--argpromotion', '--rewrite-statepoints-for-gc', '--sroa', '--pgo-memop-opt', '--loop-distribute', '--simplifycfg']",69.57,
after_cleaned_train/github-v0_18363_llitem_count.ll,"['--aggressive-instcombine', '--mem2reg', '--lower-expect', '--instcombine', '--dse', '--break-crit-edges', '--loweratomic', '--hotcoldsplit', '--instnamer', '--strip-dead-prototypes', '--partial-inliner', '--insert-gcov-profiling', '--inline', '--inject-tli-mappings']",47.83,
after_cleaned_train/github-v0_18365_using_atox.ll,"['--add-discriminators', '--bdce', '--rpo-functionattrs', '--loop-fusion', '--lower-guard-intrinsic', '--lower-constant-intrinsics', '--functionattrs', '--sroa', '--loop-versioning-licm', '--loop-simplify', '--mergefunc', '--globaldce', '--name-anon-globals', '--loop-rotate', '--partially-inline-libcalls']",47.37,
after_cleaned_train/github-v0_18378_AbortStream.ll,"['--instcombine', '--strip-dead-prototypes', '--libcalls-shrinkwrap', '--tailcallelim', '--rpo-functionattrs', '--newgvn', '--licm', '--pgo-memop-opt', '--instsimplify', '--infer-address-spaces', '--ee-instrument', '--lower-expect']",90.91,
after_cleaned_train/github-v0_18378_CloseStream.ll,"['--mergereturn', '--loop-unroll-and-jam', '--early-cse-memssa', '--newgvn', '--memcpyopt', '--separate-const-offset-from-gep', '--loop-interchange', '--loop-reroll', '--constprop', '--mem2reg']",63.16,
after_cleaned_train/github-v0_18378_GetStreamCpuLoad.ll,"['--strip-debug-declare', '--coro-cleanup', '--early-cse', '--instcombine', '--mem2reg', '--loop-unswitch']",60.0,
after_cleaned_train/github-v0_18378_GetStreamReadAvailable.ll,"['--speculative-execution', '--loop-interchange', '--die', '--instcombine', '--hotcoldsplit', '--simplifycfg', '--loop-distribute', '--indvars', '--reassociate', '--prune-eh']",87.5,
after_cleaned_train/github-v0_18378_GetStreamTime.ll,"['--sink', '--instcombine', '--tailcallelim', '--partial-inliner', '--licm', '--loop-instsimplify', '--constprop', '--attributor', '--elim-avail-extern', '--mergereturn', '--globalopt', '--loop-simplifycfg', '--break-crit-edges', '--infer-address-spaces']",87.5,
after_cleaned_train/github-v0_18378_GetStreamWriteAvailable.ll,"['--loop-deletion', '--instsimplify', '--gvn-hoist', '--add-discriminators', '--strip-dead-prototypes', '--dse', '--dce', '--constmerge', '--loop-vectorize', '--hotcoldsplit']",87.5,
after_cleaned_train/github-v0_18378_IsStreamActive.ll,"['--loop-simplifycfg', '--adce', '--sink', '--instcombine', '--loop-instsimplify', '--lowerswitch', '--flattencfg', '--ipconstprop', '--globaldce', '--infer-address-spaces', '--strip', '--dse', '--rewrite-statepoints-for-gc', '--gvn-hoist', '--add-discriminators']",87.5,
after_cleaned_train/github-v0_18378_IsStreamStopped.ll,"['--alignment-from-assumptions', '--loop-idiom', '--loop-fusion', '--coro-early', '--instcombine', '--rewrite-statepoints-for-gc', '--separate-const-offset-from-gep', '--name-anon-globals', '--loop-load-elim', '--loop-vectorize', '--dce', '--add-discriminators', '--inferattrs']",87.5,
after_cleaned_train/github-v0_18378_ReadStream.ll,"['--load-store-vectorizer', '--bdce', '--loop-unroll', '--loop-versioning-licm', '--strip-debug-declare', '--coro-elide', '--mldst-motion', '--pgo-memop-opt', '--dse', '--mergefunc', '--gvn-hoist', '--loop-versioning']",92.86,
after_cleaned_train/github-v0_18378_StartStream.ll,"['--coro-early', '--coro-split', '--constmerge', '--mem2reg', '--coro-elide']",69.23,
after_cleaned_train/github-v0_18378_StopStream.ll,"['--instsimplify', '--speculative-execution', '--lower-matrix-intrinsics', '--constmerge', '--irce', '--insert-gcov-profiling', '--mergeicmps', '--adce', '--prune-eh', '--sroa', '--reassociate', '--separate-const-offset-from-gep']",90.91,
after_cleaned_train/github-v0_18378_WriteStream.ll,"['--early-cse', '--float2int', '--instcombine', '--loop-reroll', '--partially-inline-libcalls', '--loop-unroll', '--mergeicmps', '--loop-sink', '--mergefunc', '--post-inline-ee-instrument', '--reassociate', '--loop-simplify', '-loop-reduce', '--simplifycfg', '--loop-versioning']",92.86,
after_cleaned_train/github-v0_18395_matrix_to_csv.ll,"['--infer-address-spaces', '--consthoist', '--forceattrs', '--lower-expect', '--mergefunc', '--break-crit-edges', '--loop-unroll-and-jam', '--loop-fusion', '--instnamer', '--strip-dead-prototypes', '--sroa', '--simplifycfg']",45.1,
after_cleaned_train/github-v0_18395_scale_matrix.ll,"['--lower-guard-intrinsic', '--ee-instrument', '--prune-eh', '--lower-expect', '--dse', '--break-crit-edges', '--scalarizer', '--loop-unswitch', '--sroa', '--gvn', '--lower-matrix-intrinsics', '--slsr', '--simplifycfg']",52.08,
after_cleaned_train/github-v0_18407_my_put_nbr_hexa_min_unsigned_long_process.ll,"['--partially-inline-libcalls', '--mem2reg', '--instcombine', '--speculative-execution', '--break-crit-edges', '--loop-versioning', '--jump-threading', '--early-cse-memssa', '--always-inline', '--scalarizer', '--sroa', '--strip-debug-declare', '--reassociate', '--simplifycfg']",54.0,
after_cleaned_train/github-v0_18413_SDLTest_Log.ll,"['--mergeicmps', '--float2int', '--speculative-execution', '--loop-fusion', '--argpromotion', '--die', '--instcombine', '--reg2mem', '--partially-inline-libcalls', '--early-cse', '--callsite-splitting', '--ipsccp']",38.1,
after_cleaned_train/github-v0_18413_SDLTest_LogError.ll,"['--argpromotion', '--instcombine', '--strip', '--early-cse-memssa', '--cross-dso-cfi', '--separate-const-offset-from-gep', '--sccp', '--inline', '--insert-gcov-profiling']",38.1,
after_cleaned_train/github-v0_18430_wbcAuthenticateUser.ll,"['--sroa', '--loop-predication', '--break-crit-edges', '--aggressive-instcombine', '-loop-reduce', '--gvn-hoist', '--rewrite-statepoints-for-gc', '--memcpyopt', '--correlated-propagation', '--infer-address-spaces', '--lower-constant-intrinsics', '--loop-deletion', '--lower-guard-intrinsic', '--gvn', '--slsr']",45.45,
after_cleaned_train/github-v0_18430_wbcChangeUserPassword.ll,"['--correlated-propagation', '--loop-load-elim', '--inject-tli-mappings', '--scalarizer', '--called-value-propagation', '--loop-reroll', '--barrier', '--sroa', '--elim-avail-extern', '--partially-inline-libcalls']",46.43,
after_cleaned_train/github-v0_18430_wbcChangeUserPasswordEx.ll,"['--gvn', '--loweratomic', '--irce', '--loop-idiom', '--constprop', '--sink', '--loop-vectorize', '--memcpyopt', '--deadargelim', '--separate-const-offset-from-gep', '--inject-tli-mappings', '--instcombine', '--inferattrs', '--loop-rotate', '--sccp']",60.87,
after_cleaned_train/github-v0_18430_wbcLogonUser.ll,"['--early-cse', '--loop-versioning-licm', '--sroa', '--strip', '-loop-reduce', '--loop-unswitch', '--guard-widening', '--gvn', '--redundant-dbg-inst-elim', '--hotcoldsplit', '--instsimplify', '--ipsccp', '--correlated-propagation', '--reassociate']",55.17,
after_cleaned_train/github-v0_18432_main.ll,"['--lower-guard-intrinsic', '--cross-dso-cfi', '--strip', '--instcombine', '--load-store-vectorizer', '--prune-eh', '--newgvn', '-loop-reduce', '--instnamer', '--alignment-from-assumptions', '--sroa', '--pgo-memop-opt', '--dce', '--sancov', '--loop-data-prefetch']",23.81,
after_cleaned_train/github-v0_18471_RandomFunc.ll,"['--loop-instsimplify', '--early-cse', '--instcombine', '--speculative-execution', '--loop-vectorize', '--reg2mem', '--sroa', '--pgo-memop-opt', '--gvn', '--inline', '--simplifycfg']",88.06,
after_cleaned_train/github-v0_18486_RandomFunc.ll,"['--coro-early', '--instcombine', '--newgvn', '--globalopt', '--early-cse-memssa', '--float2int', '--gvn-hoist', '--scalarizer', '--irce', '--rewrite-statepoints-for-gc', '--sroa', '--reassociate', '--dce', '--simplifycfg']",91.53,
after_cleaned_train/github-v0_18510_RandomFunc.ll,"['--constprop', '--aggressive-instcombine', '--loop-predication', '--instcombine', '--lower-constant-intrinsics', '--mergefunc', '--loop-versioning', '--loweratomic', '--loop-vectorize', '--adce', '--loop-unswitch', '--correlated-propagation', '--sroa', '--canonicalize-aliases', '--simplifycfg']",82.09,
